id,group,province,adcode,model,bodyType,regYear,regMonth,forecastVolum
2659,A,辽宁,210000,c6cd4e0e073f5ac2,Sedan,2018,2,51
2660,A,重庆,500000,c6cd4e0e073f5ac2,Sedan,2018,2,79
2661,A,陕西,610000,c6cd4e0e073f5ac2,Sedan,2018,2,80
2662,A,黑龙江,230000,c6cd4e0e073f5ac2,Sedan,2018,2,37
2663,A,上海,310000,a9a43d1a7ecbe75d,SUV,2018,2,85
2664,A,云南,530000,a9a43d1a7ecbe75d,SUV,2018,2,95
2665,A,内蒙古,150000,a9a43d1a7ecbe75d,SUV,2018,2,46
2666,A,北京,110000,a9a43d1a7ecbe75d,SUV,2018,2,55
2667,A,四川,510000,a9a43d1a7ecbe75d,SUV,2018,2,181
2668,A,安徽,340000,a9a43d1a7ecbe75d,SUV,2018,2,123
2669,A,山东,370000,a9a43d1a7ecbe75d,SUV,2018,2,81
2670,A,山西,140000,a9a43d1a7ecbe75d,SUV,2018,2,30
2671,A,广东,440000,a9a43d1a7ecbe75d,SUV,2018,2,384
2672,A,广西,450000,a9a43d1a7ecbe75d,SUV,2018,2,127
2673,A,江苏,320000,a9a43d1a7ecbe75d,SUV,2018,2,246
2674,A,江西,360000,a9a43d1a7ecbe75d,SUV,2018,2,73
2675,A,河北,130000,a9a43d1a7ecbe75d,SUV,2018,2,78
2676,A,河南,410000,a9a43d1a7ecbe75d,SUV,2018,2,95
2677,A,浙江,330000,a9a43d1a7ecbe75d,SUV,2018,2,227
2678,A,湖北,420000,a9a43d1a7ecbe75d,SUV,2018,2,159
2679,A,湖南,430000,a9a43d1a7ecbe75d,SUV,2018,2,240
2680,A,福建,350000,a9a43d1a7ecbe75d,SUV,2018,2,77
2681,A,辽宁,210000,a9a43d1a7ecbe75d,SUV,2018,2,61
2682,A,重庆,500000,a9a43d1a7ecbe75d,SUV,2018,2,90
2683,A,陕西,610000,a9a43d1a7ecbe75d,SUV,2018,2,201
2684,A,黑龙江,230000,a9a43d1a7ecbe75d,SUV,2018,2,35
2685,A,上海,310000,3c974920a76ac9c1,SUV,2018,3,325
2686,A,云南,530000,3c974920a76ac9c1,SUV,2018,3,337
2687,A,内蒙古,150000,3c974920a76ac9c1,SUV,2018,3,181
2688,A,北京,110000,3c974920a76ac9c1,SUV,2018,3,348
2689,A,四川,510000,3c974920a76ac9c1,SUV,2018,3,399
2690,A,安徽,340000,3c974920a76ac9c1,SUV,2018,3,188
2691,A,山东,370000,3c974920a76ac9c1,SUV,2018,3,516
2692,A,山西,140000,3c974920a76ac9c1,SUV,2018,3,221
2693,A,广东,440000,3c974920a76ac9c1,SUV,2018,3,3196
2694,A,广西,450000,3c974920a76ac9c1,SUV,2018,3,374
2695,A,江苏,320000,3c974920a76ac9c1,SUV,2018,3,782
2696,A,江西,360000,3c974920a76ac9c1,SUV,2018,3,194
2697,A,河北,130000,3c974920a76ac9c1,SUV,2018,3,370
2698,A,河南,410000,3c974920a76ac9c1,SUV,2018,3,365
2699,A,浙江,330000,3c974920a76ac9c1,SUV,2018,3,787
2700,A,湖北,420000,3c974920a76ac9c1,SUV,2018,3,436
2701,A,湖南,430000,3c974920a76ac9c1,SUV,2018,3,337
2702,A,福建,350000,3c974920a76ac9c1,SUV,2018,3,310
2703,A,辽宁,210000,3c974920a76ac9c1,SUV,2018,3,799
2704,A,重庆,500000,3c974920a76ac9c1,SUV,2018,3,125
2705,A,陕西,610000,3c974920a76ac9c1,SUV,2018,3,365
2706,A,黑龙江,230000,3c974920a76ac9c1,SUV,2018,3,341
2707,A,上海,310000,3d7554f1f56dd664,Sedan,2018,3,569
2708,A,云南,530000,3d7554f1f56dd664,Sedan,2018,3,543
2709,A,内蒙古,150000,3d7554f1f56dd664,Sedan,2018,3,369
2710,A,北京,110000,3d7554f1f56dd664,Sedan,2018,3,414
2711,A,四川,510000,3d7554f1f56dd664,Sedan,2018,3,1014
2712,A,安徽,340000,3d7554f1f56dd664,Sedan,2018,3,642
2713,A,山东,370000,3d7554f1f56dd664,Sedan,2018,3,1645
2714,A,山西,140000,3d7554f1f56dd664,Sedan,2018,3,566
2715,A,广东,440000,3d7554f1f56dd664,Sedan,2018,3,11929
2716,A,广西,450000,3d7554f1f56dd664,Sedan,2018,3,1283
2717,A,江苏,320000,3d7554f1f56dd664,Sedan,2018,3,2608
2718,A,江西,360000,3d7554f1f56dd664,Sedan,2018,3,671
2719,A,河北,130000,3d7554f1f56dd664,Sedan,2018,3,1339
2720,A,河南,410000,3d7554f1f56dd664,Sedan,2018,3,1313
2721,A,浙江,330000,3d7554f1f56dd664,Sedan,2018,3,2533
2722,A,湖北,420000,3d7554f1f56dd664,Sedan,2018,3,1125
2723,A,湖南,430000,3d7554f1f56dd664,Sedan,2018,3,999
2724,A,福建,350000,3d7554f1f56dd664,Sedan,2018,3,1862
2725,A,辽宁,210000,3d7554f1f56dd664,Sedan,2018,3,2461
2726,A,重庆,500000,3d7554f1f56dd664,Sedan,2018,3,400
2727,A,陕西,610000,3d7554f1f56dd664,Sedan,2018,3,632
2728,A,黑龙江,230000,3d7554f1f56dd664,Sedan,2018,3,1174
2729,A,上海,310000,2d0d2c3403909fdb,SUV,2018,3,176
2730,A,云南,530000,2d0d2c3403909fdb,SUV,2018,3,357
2731,A,内蒙古,150000,2d0d2c3403909fdb,SUV,2018,3,256
2732,A,北京,110000,2d0d2c3403909fdb,SUV,2018,3,442
2733,A,四川,510000,2d0d2c3403909fdb,SUV,2018,3,461
2734,A,安徽,340000,2d0d2c3403909fdb,SUV,2018,3,156
2735,A,山东,370000,2d0d2c3403909fdb,SUV,2018,3,460
2736,A,山西,140000,2d0d2c3403909fdb,SUV,2018,3,194
2737,A,广东,440000,2d0d2c3403909fdb,SUV,2018,3,1986
2738,A,广西,450000,2d0d2c3403909fdb,SUV,2018,3,203
2739,A,江苏,320000,2d0d2c3403909fdb,SUV,2018,3,491
2740,A,江西,360000,2d0d2c3403909fdb,SUV,2018,3,159
2741,A,河北,130000,2d0d2c3403909fdb,SUV,2018,3,469
2742,A,河南,410000,2d0d2c3403909fdb,SUV,2018,3,385
2743,A,浙江,330000,2d0d2c3403909fdb,SUV,2018,3,472
2744,A,湖北,420000,2d0d2c3403909fdb,SUV,2018,3,302
2745,A,湖南,430000,2d0d2c3403909fdb,SUV,2018,3,287
2746,A,福建,350000,2d0d2c3403909fdb,SUV,2018,3,129
2747,A,辽宁,210000,2d0d2c3403909fdb,SUV,2018,3,617
2748,A,重庆,500000,2d0d2c3403909fdb,SUV,2018,3,181
2749,A,陕西,610000,2d0d2c3403909fdb,SUV,2018,3,302
2750,A,黑龙江,230000,2d0d2c3403909fdb,SUV,2018,3,291
2751,A,上海,310000,a28bb927b6fcb33c,Sedan,2018,3,196
2752,A,云南,530000,a28bb927b6fcb33c,Sedan,2018,3,410
2753,A,内蒙古,150000,a28bb927b6fcb33c,Sedan,2018,3,206
2754,A,北京,110000,a28bb927b6fcb33c,Sedan,2018,3,129
2755,A,四川,510000,a28bb927b6fcb33c,Sedan,2018,3,558
2756,A,安徽,340000,a28bb927b6fcb33c,Sedan,2018,3,319
2757,A,山东,370000,a28bb927b6fcb33c,Sedan,2018,3,614
2758,A,山西,140000,a28bb927b6fcb33c,Sedan,2018,3,249
2759,A,广东,440000,a28bb927b6fcb33c,Sedan,2018,3,5629
2760,A,广西,450000,a28bb927b6fcb33c,Sedan,2018,3,609
2761,A,江苏,320000,a28bb927b6fcb33c,Sedan,2018,3,1362
2762,A,江西,360000,a28bb927b6fcb33c,Sedan,2018,3,488
2763,A,河北,130000,a28bb927b6fcb33c,Sedan,2018,3,657
2764,A,河南,410000,a28bb927b6fcb33c,Sedan,2018,3,856
2765,A,浙江,330000,a28bb927b6fcb33c,Sedan,2018,3,1907
2766,A,湖北,420000,a28bb927b6fcb33c,Sedan,2018,3,751
2767,A,湖南,430000,a28bb927b6fcb33c,Sedan,2018,3,791
2768,A,福建,350000,a28bb927b6fcb33c,Sedan,2018,3,1012
2769,A,辽宁,210000,a28bb927b6fcb33c,Sedan,2018,3,824
2770,A,重庆,500000,a28bb927b6fcb33c,Sedan,2018,3,188
2771,A,陕西,610000,a28bb927b6fcb33c,Sedan,2018,3,360
2772,A,黑龙江,230000,a28bb927b6fcb33c,Sedan,2018,3,372
2773,A,上海,310000,17bc272c93f19d56,MPV,2018,3,239
2774,A,云南,530000,17bc272c93f19d56,MPV,2018,3,2896
2775,A,内蒙古,150000,17bc272c93f19d56,MPV,2018,3,618
2776,A,北京,110000,17bc272c93f19d56,MPV,2018,3,121
2777,A,四川,510000,17bc272c93f19d56,MPV,2018,3,1309
2778,A,安徽,340000,17bc272c93f19d56,MPV,2018,3,1350
2779,A,山东,370000,17bc272c93f19d56,MPV,2018,3,3294
2780,A,山西,140000,17bc272c93f19d56,MPV,2018,3,1711
2781,A,广东,440000,17bc272c93f19d56,MPV,2018,3,2010
2782,A,广西,450000,17bc272c93f19d56,MPV,2018,3,1733
2783,A,江苏,320000,17bc272c93f19d56,MPV,2018,3,1977
2784,A,江西,360000,17bc272c93f19d56,MPV,2018,3,657
2785,A,河北,130000,17bc272c93f19d56,MPV,2018,3,4087
2786,A,河南,410000,17bc272c93f19d56,MPV,2018,3,3365
2787,A,浙江,330000,17bc272c93f19d56,MPV,2018,3,1614
2788,A,湖北,420000,17bc272c93f19d56,MPV,2018,3,1183
2789,A,湖南,430000,17bc272c93f19d56,MPV,2018,3,1218
2790,A,福建,350000,17bc272c93f19d56,MPV,2018,3,504
2791,A,辽宁,210000,17bc272c93f19d56,MPV,2018,3,1284
2792,A,重庆,500000,17bc272c93f19d56,MPV,2018,3,276
2793,A,陕西,610000,17bc272c93f19d56,MPV,2018,3,1807
2794,A,黑龙江,230000,17bc272c93f19d56,MPV,2018,3,678
2795,A,上海,310000,2a2ab41f8f6ff1cb,SUV,2018,3,484
2796,A,云南,530000,2a2ab41f8f6ff1cb,SUV,2018,3,719
2797,A,内蒙古,150000,2a2ab41f8f6ff1cb,SUV,2018,3,687
2798,A,北京,110000,2a2ab41f8f6ff1cb,SUV,2018,3,147
2799,A,四川,510000,2a2ab41f8f6ff1cb,SUV,2018,3,1322
2800,A,安徽,340000,2a2ab41f8f6ff1cb,SUV,2018,3,1429
2801,A,山东,370000,2a2ab41f8f6ff1cb,SUV,2018,3,2655
2802,A,山西,140000,2a2ab41f8f6ff1cb,SUV,2018,3,847
2803,A,广东,440000,2a2ab41f8f6ff1cb,SUV,2018,3,7078
2804,A,广西,450000,2a2ab41f8f6ff1cb,SUV,2018,3,798
2805,A,江苏,320000,2a2ab41f8f6ff1cb,SUV,2018,3,2193
2806,A,江西,360000,2a2ab41f8f6ff1cb,SUV,2018,3,1080
2807,A,河北,130000,2a2ab41f8f6ff1cb,SUV,2018,3,3328
2808,A,河南,410000,2a2ab41f8f6ff1cb,SUV,2018,3,3608
2809,A,浙江,330000,2a2ab41f8f6ff1cb,SUV,2018,3,1658
2810,A,湖北,420000,2a2ab41f8f6ff1cb,SUV,2018,3,1576
2811,A,湖南,430000,2a2ab41f8f6ff1cb,SUV,2018,3,1979
2812,A,福建,350000,2a2ab41f8f6ff1cb,SUV,2018,3,522
2813,A,辽宁,210000,2a2ab41f8f6ff1cb,SUV,2018,3,544
2814,A,重庆,500000,2a2ab41f8f6ff1cb,SUV,2018,3,743
2815,A,陕西,610000,2a2ab41f8f6ff1cb,SUV,2018,3,727
2816,A,黑龙江,230000,2a2ab41f8f6ff1cb,SUV,2018,3,675
2817,A,上海,310000,c06a2a387c0ee510,MPV,2018,3,1442
2818,A,云南,530000,c06a2a387c0ee510,MPV,2018,3,265
2819,A,内蒙古,150000,c06a2a387c0ee510,MPV,2018,3,212
2820,A,北京,110000,c06a2a387c0ee510,MPV,2018,3,1720
2821,A,四川,510000,c06a2a387c0ee510,MPV,2018,3,438
2822,A,安徽,340000,c06a2a387c0ee510,MPV,2018,3,455
2823,A,山东,370000,c06a2a387c0ee510,MPV,2018,3,1643
2824,A,山西,140000,c06a2a387c0ee510,MPV,2018,3,399
2825,A,广东,440000,c06a2a387c0ee510,MPV,2018,3,1419
2826,A,广西,450000,c06a2a387c0ee510,MPV,2018,3,155
2827,A,江苏,320000,c06a2a387c0ee510,MPV,2018,3,1528
2828,A,江西,360000,c06a2a387c0ee510,MPV,2018,3,231
2829,A,河北,130000,c06a2a387c0ee510,MPV,2018,3,946
2830,A,河南,410000,c06a2a387c0ee510,MPV,2018,3,1019
2831,A,浙江,330000,c06a2a387c0ee510,MPV,2018,3,1260
2832,A,湖北,420000,c06a2a387c0ee510,MPV,2018,3,353
2833,A,湖南,430000,c06a2a387c0ee510,MPV,2018,3,274
2834,A,福建,350000,c06a2a387c0ee510,MPV,2018,3,294
2835,A,辽宁,210000,c06a2a387c0ee510,MPV,2018,3,509
2836,A,重庆,500000,c06a2a387c0ee510,MPV,2018,3,195
2837,A,陕西,610000,c06a2a387c0ee510,MPV,2018,3,444
2838,A,黑龙江,230000,c06a2a387c0ee510,MPV,2018,3,326
2839,A,上海,310000,7023efdab9cedc03,Sedan,2018,3,463
2840,A,云南,530000,7023efdab9cedc03,Sedan,2018,3,112
2841,A,内蒙古,150000,7023efdab9cedc03,Sedan,2018,3,57
2842,A,北京,110000,7023efdab9cedc03,Sedan,2018,3,93
2843,A,四川,510000,7023efdab9cedc03,Sedan,2018,3,359
2844,A,安徽,340000,7023efdab9cedc03,Sedan,2018,3,528
2845,A,山东,370000,7023efdab9cedc03,Sedan,2018,3,391
2846,A,山西,140000,7023efdab9cedc03,Sedan,2018,3,80
2847,A,广东,440000,7023efdab9cedc03,Sedan,2018,3,482
2848,A,广西,450000,7023efdab9cedc03,Sedan,2018,3,113
2849,A,江苏,320000,7023efdab9cedc03,Sedan,2018,3,1067
2850,A,江西,360000,7023efdab9cedc03,Sedan,2018,3,281
2851,A,河北,130000,7023efdab9cedc03,Sedan,2018,3,243
2852,A,河南,410000,7023efdab9cedc03,Sedan,2018,3,375
2853,A,浙江,330000,7023efdab9cedc03,Sedan,2018,3,703
2854,A,湖北,420000,7023efdab9cedc03,Sedan,2018,3,310
2855,A,湖南,430000,7023efdab9cedc03,Sedan,2018,3,274
2856,A,福建,350000,7023efdab9cedc03,Sedan,2018,3,178
2857,A,辽宁,210000,7023efdab9cedc03,Sedan,2018,3,84
2858,A,重庆,500000,7023efdab9cedc03,Sedan,2018,3,120
2859,A,陕西,610000,7023efdab9cedc03,Sedan,2018,3,151
2860,A,黑龙江,230000,7023efdab9cedc03,Sedan,2018,3,42
2861,A,上海,310000,af6f4f548684e14d,SUV,2018,3,1195
2862,A,云南,530000,af6f4f548684e14d,SUV,2018,3,398
2863,A,内蒙古,150000,af6f4f548684e14d,SUV,2018,3,380
2864,A,北京,110000,af6f4f548684e14d,SUV,2018,3,576
2865,A,四川,510000,af6f4f548684e14d,SUV,2018,3,1164
2866,A,安徽,340000,af6f4f548684e14d,SUV,2018,3,1176
2867,A,山东,370000,af6f4f548684e14d,SUV,2018,3,1473
2868,A,山西,140000,af6f4f548684e14d,SUV,2018,3,517
2869,A,广东,440000,af6f4f548684e14d,SUV,2018,3,1449
2870,A,广西,450000,af6f4f548684e14d,SUV,2018,3,375
2871,A,江苏,320000,af6f4f548684e14d,SUV,2018,3,1732
2872,A,江西,360000,af6f4f548684e14d,SUV,2018,3,1225
2873,A,河北,130000,af6f4f548684e14d,SUV,2018,3,945
2874,A,河南,410000,af6f4f548684e14d,SUV,2018,3,1440
2875,A,浙江,330000,af6f4f548684e14d,SUV,2018,3,1331
2876,A,湖北,420000,af6f4f548684e14d,SUV,2018,3,1394
2877,A,湖南,430000,af6f4f548684e14d,SUV,2018,3,1399
2878,A,福建,350000,af6f4f548684e14d,SUV,2018,3,542
2879,A,辽宁,210000,af6f4f548684e14d,SUV,2018,3,444
2880,A,重庆,500000,af6f4f548684e14d,SUV,2018,3,496
2881,A,陕西,610000,af6f4f548684e14d,SUV,2018,3,494
2882,A,黑龙江,230000,af6f4f548684e14d,SUV,2018,3,224
2883,A,上海,310000,7cf283430b3b5e38,Sedan,2018,3,1447
2884,A,云南,530000,7cf283430b3b5e38,Sedan,2018,3,609
2885,A,内蒙古,150000,7cf283430b3b5e38,Sedan,2018,3,562
2886,A,北京,110000,7cf283430b3b5e38,Sedan,2018,3,223
2887,A,四川,510000,7cf283430b3b5e38,Sedan,2018,3,2220
2888,A,安徽,340000,7cf283430b3b5e38,Sedan,2018,3,2795
2889,A,山东,370000,7cf283430b3b5e38,Sedan,2018,3,4878
2890,A,山西,140000,7cf283430b3b5e38,Sedan,2018,3,1266
2891,A,广东,440000,7cf283430b3b5e38,Sedan,2018,3,2602
2892,A,广西,450000,7cf283430b3b5e38,Sedan,2018,3,1153
2893,A,江苏,320000,7cf283430b3b5e38,Sedan,2018,3,5383
2894,A,江西,360000,7cf283430b3b5e38,Sedan,2018,3,2458
2895,A,河北,130000,7cf283430b3b5e38,Sedan,2018,3,3032
2896,A,河南,410000,7cf283430b3b5e38,Sedan,2018,3,4483
2897,A,浙江,330000,7cf283430b3b5e38,Sedan,2018,3,3414
2898,A,湖北,420000,7cf283430b3b5e38,Sedan,2018,3,2099
2899,A,湖南,430000,7cf283430b3b5e38,Sedan,2018,3,2181
2900,A,福建,350000,7cf283430b3b5e38,Sedan,2018,3,1452
2901,A,辽宁,210000,7cf283430b3b5e38,Sedan,2018,3,824
2902,A,重庆,500000,7cf283430b3b5e38,Sedan,2018,3,699
2903,A,陕西,610000,7cf283430b3b5e38,Sedan,2018,3,1254
2904,A,黑龙江,230000,7cf283430b3b5e38,Sedan,2018,3,317
2905,A,上海,310000,d4efbebb087fd03f,Sedan,2018,3,162
2906,A,云南,530000,d4efbebb087fd03f,Sedan,2018,3,444
2907,A,内蒙古,150000,d4efbebb087fd03f,Sedan,2018,3,318
2908,A,北京,110000,d4efbebb087fd03f,Sedan,2018,3,870
2909,A,四川,510000,d4efbebb087fd03f,Sedan,2018,3,1406
2910,A,安徽,340000,d4efbebb087fd03f,Sedan,2018,3,935
2911,A,山东,370000,d4efbebb087fd03f,Sedan,2018,3,2374
2912,A,山西,140000,d4efbebb087fd03f,Sedan,2018,3,1184
2913,A,广东,440000,d4efbebb087fd03f,Sedan,2018,3,2052
2914,A,广西,450000,d4efbebb087fd03f,Sedan,2018,3,857
2915,A,江苏,320000,d4efbebb087fd03f,Sedan,2018,3,1361
2916,A,江西,360000,d4efbebb087fd03f,Sedan,2018,3,925
2917,A,河北,130000,d4efbebb087fd03f,Sedan,2018,3,1675
2918,A,河南,410000,d4efbebb087fd03f,Sedan,2018,3,2595
2919,A,浙江,330000,d4efbebb087fd03f,Sedan,2018,3,3388
2920,A,湖北,420000,d4efbebb087fd03f,Sedan,2018,3,1053
2921,A,湖南,430000,d4efbebb087fd03f,Sedan,2018,3,1078
2922,A,福建,350000,d4efbebb087fd03f,Sedan,2018,3,1091
2923,A,辽宁,210000,d4efbebb087fd03f,Sedan,2018,3,318
2924,A,重庆,500000,d4efbebb087fd03f,Sedan,2018,3,612
2925,A,陕西,610000,d4efbebb087fd03f,Sedan,2018,3,1820
2926,A,黑龙江,230000,d4efbebb087fd03f,Sedan,2018,3,179
2927,A,上海,310000,7245e0ee27b195cd,Sedan,2018,3,83
2928,A,云南,530000,7245e0ee27b195cd,Sedan,2018,3,514
2929,A,内蒙古,150000,7245e0ee27b195cd,Sedan,2018,3,397
2930,A,北京,110000,7245e0ee27b195cd,Sedan,2018,3,118
2931,A,四川,510000,7245e0ee27b195cd,Sedan,2018,3,1029
2932,A,安徽,340000,7245e0ee27b195cd,Sedan,2018,3,683
2933,A,山东,370000,7245e0ee27b195cd,Sedan,2018,3,1622
2934,A,山西,140000,7245e0ee27b195cd,Sedan,2018,3,1078
2935,A,广东,440000,7245e0ee27b195cd,Sedan,2018,3,1593
2936,A,广西,450000,7245e0ee27b195cd,Sedan,2018,3,637
2937,A,江苏,320000,7245e0ee27b195cd,Sedan,2018,3,790
2938,A,江西,360000,7245e0ee27b195cd,Sedan,2018,3,592
2939,A,河北,130000,7245e0ee27b195cd,Sedan,2018,3,1873
2940,A,河南,410000,7245e0ee27b195cd,Sedan,2018,3,1629
2941,A,浙江,330000,7245e0ee27b195cd,Sedan,2018,3,934
2942,A,湖北,420000,7245e0ee27b195cd,Sedan,2018,3,645
2943,A,湖南,430000,7245e0ee27b195cd,Sedan,2018,3,798
2944,A,福建,350000,7245e0ee27b195cd,Sedan,2018,3,387
2945,A,辽宁,210000,7245e0ee27b195cd,Sedan,2018,3,547
2946,A,重庆,500000,7245e0ee27b195cd,Sedan,2018,3,437
2947,A,陕西,610000,7245e0ee27b195cd,Sedan,2018,3,1046
2948,A,黑龙江,230000,7245e0ee27b195cd,Sedan,2018,3,365
2949,A,上海,310000,8c915fe4632fb9fa,SUV,2018,3,129
2950,A,云南,530000,8c915fe4632fb9fa,SUV,2018,3,931
2951,A,内蒙古,150000,8c915fe4632fb9fa,SUV,2018,3,636
2952,A,北京,110000,8c915fe4632fb9fa,SUV,2018,3,97
2953,A,四川,510000,8c915fe4632fb9fa,SUV,2018,3,1535
2954,A,安徽,340000,8c915fe4632fb9fa,SUV,2018,3,1249
2955,A,山东,370000,8c915fe4632fb9fa,SUV,2018,3,2467
2956,A,山西,140000,8c915fe4632fb9fa,SUV,2018,3,970
2957,A,广东,440000,8c915fe4632fb9fa,SUV,2018,3,1224
2958,A,广西,450000,8c915fe4632fb9fa,SUV,2018,3,656
2959,A,江苏,320000,8c915fe4632fb9fa,SUV,2018,3,1453
2960,A,江西,360000,8c915fe4632fb9fa,SUV,2018,3,847
2961,A,河北,130000,8c915fe4632fb9fa,SUV,2018,3,2566
2962,A,河南,410000,8c915fe4632fb9fa,SUV,2018,3,2200
2963,A,浙江,330000,8c915fe4632fb9fa,SUV,2018,3,1163
2964,A,湖北,420000,8c915fe4632fb9fa,SUV,2018,3,1125
2965,A,湖南,430000,8c915fe4632fb9fa,SUV,2018,3,916
2966,A,福建,350000,8c915fe4632fb9fa,SUV,2018,3,565
2967,A,辽宁,210000,8c915fe4632fb9fa,SUV,2018,3,430
2968,A,重庆,500000,8c915fe4632fb9fa,SUV,2018,3,450
2969,A,陕西,610000,8c915fe4632fb9fa,SUV,2018,3,845
2970,A,黑龙江,230000,8c915fe4632fb9fa,SUV,2018,3,785
2971,A,上海,310000,6155b214590c66e6,SUV,2018,3,445
2972,A,云南,530000,6155b214590c66e6,SUV,2018,3,1440
2973,A,内蒙古,150000,6155b214590c66e6,SUV,2018,3,1264
2974,A,北京,110000,6155b214590c66e6,SUV,2018,3,434
2975,A,四川,510000,6155b214590c66e6,SUV,2018,3,2564
2976,A,安徽,340000,6155b214590c66e6,SUV,2018,3,2239
2977,A,山东,370000,6155b214590c66e6,SUV,2018,3,4596
2978,A,山西,140000,6155b214590c66e6,SUV,2018,3,1239
2979,A,广东,440000,6155b214590c66e6,SUV,2018,3,3378
2980,A,广西,450000,6155b214590c66e6,SUV,2018,3,981
2981,A,江苏,320000,6155b214590c66e6,SUV,2018,3,3757
2982,A,江西,360000,6155b214590c66e6,SUV,2018,3,1440
2983,A,河北,130000,6155b214590c66e6,SUV,2018,3,3546
2984,A,河南,410000,6155b214590c66e6,SUV,2018,3,4871
2985,A,浙江,330000,6155b214590c66e6,SUV,2018,3,3156
2986,A,湖北,420000,6155b214590c66e6,SUV,2018,3,1982
2987,A,湖南,430000,6155b214590c66e6,SUV,2018,3,2384
2988,A,福建,350000,6155b214590c66e6,SUV,2018,3,1018
2989,A,辽宁,210000,6155b214590c66e6,SUV,2018,3,1575
2990,A,重庆,500000,6155b214590c66e6,SUV,2018,3,973
2991,A,陕西,610000,6155b214590c66e6,SUV,2018,3,1265
2992,A,黑龙江,230000,6155b214590c66e6,SUV,2018,3,1057
2993,A,上海,310000,28e29f2c03dcd84c,Sedan,2018,3,728
2994,A,云南,530000,28e29f2c03dcd84c,Sedan,2018,3,526
2995,A,内蒙古,150000,28e29f2c03dcd84c,Sedan,2018,3,603
2996,A,北京,110000,28e29f2c03dcd84c,Sedan,2018,3,1029
2997,A,四川,510000,28e29f2c03dcd84c,Sedan,2018,3,915
2998,A,安徽,340000,28e29f2c03dcd84c,Sedan,2018,3,1009
2999,A,山东,370000,28e29f2c03dcd84c,Sedan,2018,3,1519
3000,A,山西,140000,28e29f2c03dcd84c,Sedan,2018,3,856
3001,A,广东,440000,28e29f2c03dcd84c,Sedan,2018,3,694
3002,A,广西,450000,28e29f2c03dcd84c,Sedan,2018,3,175
3003,A,江苏,320000,28e29f2c03dcd84c,Sedan,2018,3,1746
3004,A,江西,360000,28e29f2c03dcd84c,Sedan,2018,3,371
3005,A,河北,130000,28e29f2c03dcd84c,Sedan,2018,3,1823
3006,A,河南,410000,28e29f2c03dcd84c,Sedan,2018,3,1338
3007,A,浙江,330000,28e29f2c03dcd84c,Sedan,2018,3,872
3008,A,湖北,420000,28e29f2c03dcd84c,Sedan,2018,3,358
3009,A,湖南,430000,28e29f2c03dcd84c,Sedan,2018,3,532
3010,A,福建,350000,28e29f2c03dcd84c,Sedan,2018,3,262
3011,A,辽宁,210000,28e29f2c03dcd84c,Sedan,2018,3,244
3012,A,重庆,500000,28e29f2c03dcd84c,Sedan,2018,3,419
3013,A,陕西,610000,28e29f2c03dcd84c,Sedan,2018,3,647
3014,A,黑龙江,230000,28e29f2c03dcd84c,Sedan,2018,3,102
3015,A,上海,310000,37aa9169b575ef79,Sedan,2018,3,123
3016,A,云南,530000,37aa9169b575ef79,Sedan,2018,3,1455
3017,A,内蒙古,150000,37aa9169b575ef79,Sedan,2018,3,1073
3018,A,北京,110000,37aa9169b575ef79,Sedan,2018,3,258
3019,A,四川,510000,37aa9169b575ef79,Sedan,2018,3,3305
3020,A,安徽,340000,37aa9169b575ef79,Sedan,2018,3,470
3021,A,山东,370000,37aa9169b575ef79,Sedan,2018,3,3505
3022,A,山西,140000,37aa9169b575ef79,Sedan,2018,3,1404
3023,A,广东,440000,37aa9169b575ef79,Sedan,2018,3,2626
3024,A,广西,450000,37aa9169b575ef79,Sedan,2018,3,562
3025,A,江苏,320000,37aa9169b575ef79,Sedan,2018,3,822
3026,A,江西,360000,37aa9169b575ef79,Sedan,2018,3,437
3027,A,河北,130000,37aa9169b575ef79,Sedan,2018,3,3814
3028,A,河南,410000,37aa9169b575ef79,Sedan,2018,3,2218
3029,A,浙江,330000,37aa9169b575ef79,Sedan,2018,3,746
3030,A,湖北,420000,37aa9169b575ef79,Sedan,2018,3,495
3031,A,湖南,430000,37aa9169b575ef79,Sedan,2018,3,1228
3032,A,福建,350000,37aa9169b575ef79,Sedan,2018,3,559
3033,A,辽宁,210000,37aa9169b575ef79,Sedan,2018,3,1756
3034,A,重庆,500000,37aa9169b575ef79,Sedan,2018,3,248
3035,A,陕西,610000,37aa9169b575ef79,Sedan,2018,3,852
3036,A,黑龙江,230000,37aa9169b575ef79,Sedan,2018,3,2102
3037,A,上海,310000,63065128401bb3ff,Sedan,2018,3,3092
3038,A,云南,530000,63065128401bb3ff,Sedan,2018,3,1601
3039,A,内蒙古,150000,63065128401bb3ff,Sedan,2018,3,824
3040,A,北京,110000,63065128401bb3ff,Sedan,2018,3,768
3041,A,四川,510000,63065128401bb3ff,Sedan,2018,3,2874
3042,A,安徽,340000,63065128401bb3ff,Sedan,2018,3,2895
3043,A,山东,370000,63065128401bb3ff,Sedan,2018,3,4429
3044,A,山西,140000,63065128401bb3ff,Sedan,2018,3,1952
3045,A,广东,440000,63065128401bb3ff,Sedan,2018,3,1915
3046,A,广西,450000,63065128401bb3ff,Sedan,2018,3,681
3047,A,江苏,320000,63065128401bb3ff,Sedan,2018,3,5021
