,id,province,adcode,model,regYear,regMonth,carCommentVolum
2699,2744,湖北,420000,2d0d2c3403909fdb,2018,3,3173.0
2700,2745,湖南,430000,2d0d2c3403909fdb,2018,3,3494.0
2701,2746,福建,350000,2d0d2c3403909fdb,2018,3,3412.0
2702,2747,辽宁,210000,2d0d2c3403909fdb,2018,3,3115.0
2703,2748,重庆,500000,2d0d2c3403909fdb,2018,3,3512.0
2704,2749,陕西,610000,2d0d2c3403909fdb,2018,3,3201.0
2705,2750,黑龙江,230000,2d0d2c3403909fdb,2018,3,3290.0
2706,2751,上海,310000,a28bb927b6fcb33c,2018,3,2089.0
2707,2752,云南,530000,a28bb927b6fcb33c,2018,3,1998.0
2708,2753,内蒙古,150000,a28bb927b6fcb33c,2018,3,2102.0
2709,2754,北京,110000,a28bb927b6fcb33c,2018,3,2038.0
2710,2755,四川,510000,a28bb927b6fcb33c,2018,3,1991.0
2711,2756,安徽,340000,a28bb927b6fcb33c,2018,3,2064.0
2712,2757,山东,370000,a28bb927b6fcb33c,2018,3,2000.0
2713,2758,山西,140000,a28bb927b6fcb33c,2018,3,2116.0
2714,2759,广东,440000,a28bb927b6fcb33c,2018,3,2042.0
2715,2760,广西,450000,a28bb927b6fcb33c,2018,3,1969.0
2716,2761,江苏,320000,a28bb927b6fcb33c,2018,3,2135.0
2717,2762,江西,360000,a28bb927b6fcb33c,2018,3,2093.0
2718,2763,河北,130000,a28bb927b6fcb33c,2018,3,1998.0
2719,2764,河南,410000,a28bb927b6fcb33c,2018,3,2061.0
2720,2765,浙江,330000,a28bb927b6fcb33c,2018,3,2126.0
2721,2766,湖北,420000,a28bb927b6fcb33c,2018,3,2019.0
2722,2767,湖南,430000,a28bb927b6fcb33c,2018,3,2022.0
2723,2768,福建,350000,a28bb927b6fcb33c,2018,3,2136.0
2724,2769,辽宁,210000,a28bb927b6fcb33c,2018,3,2049.0
2725,2770,重庆,500000,a28bb927b6fcb33c,2018,3,2059.0
2726,2771,陕西,610000,a28bb927b6fcb33c,2018,3,2062.0
2727,2772,黑龙江,230000,a28bb927b6fcb33c,2018,3,2023.0
2728,2773,上海,310000,17bc272c93f19d56,2018,3,2581.0
2729,2774,云南,530000,17bc272c93f19d56,2018,3,2582.0
2730,2775,内蒙古,150000,17bc272c93f19d56,2018,3,2535.0
2731,2776,北京,110000,17bc272c93f19d56,2018,3,2589.0
2732,2777,四川,510000,17bc272c93f19d56,2018,3,2562.0
2733,2778,安徽,340000,17bc272c93f19d56,2018,3,2540.0
2734,2779,山东,370000,17bc272c93f19d56,2018,3,2530.0
2735,2780,山西,140000,17bc272c93f19d56,2018,3,2496.0
2736,2781,广东,440000,17bc272c93f19d56,2018,3,2548.0
2737,2782,广西,450000,17bc272c93f19d56,2018,3,2545.0
2738,2783,江苏,320000,17bc272c93f19d56,2018,3,2574.0
2739,2784,江西,360000,17bc272c93f19d56,2018,3,2553.0
2740,2785,河北,130000,17bc272c93f19d56,2018,3,2520.0
2741,2786,河南,410000,17bc272c93f19d56,2018,3,2551.0
2742,2787,浙江,330000,17bc272c93f19d56,2018,3,2503.0
2743,2788,湖北,420000,17bc272c93f19d56,2018,3,2529.0
2744,2789,湖南,430000,17bc272c93f19d56,2018,3,2530.0
2745,2790,福建,350000,17bc272c93f19d56,2018,3,2503.0
2746,2791,辽宁,210000,17bc272c93f19d56,2018,3,2617.0
2747,2792,重庆,500000,17bc272c93f19d56,2018,3,2549.0
2748,2793,陕西,610000,17bc272c93f19d56,2018,3,2617.0
2749,2794,黑龙江,230000,17bc272c93f19d56,2018,3,2504.0
2750,2795,上海,310000,2a2ab41f8f6ff1cb,2018,3,2983.0
2751,2796,云南,530000,2a2ab41f8f6ff1cb,2018,3,2940.0
2752,2797,内蒙古,150000,2a2ab41f8f6ff1cb,2018,3,2905.0
2753,2798,北京,110000,2a2ab41f8f6ff1cb,2018,3,2885.0
2754,2799,四川,510000,2a2ab41f8f6ff1cb,2018,3,2954.0
2755,2800,安徽,340000,2a2ab41f8f6ff1cb,2018,3,2961.0
2756,2801,山东,370000,2a2ab41f8f6ff1cb,2018,3,2909.0
2757,2802,山西,140000,2a2ab41f8f6ff1cb,2018,3,2945.0
2758,2803,广东,440000,2a2ab41f8f6ff1cb,2018,3,2908.0
2759,2804,广西,450000,2a2ab41f8f6ff1cb,2018,3,2998.0
2760,2805,江苏,320000,2a2ab41f8f6ff1cb,2018,3,2960.0
2761,2806,江西,360000,2a2ab41f8f6ff1cb,2018,3,3027.0
2762,2807,河北,130000,2a2ab41f8f6ff1cb,2018,3,2982.0
2763,2808,河南,410000,2a2ab41f8f6ff1cb,2018,3,3110.0
2764,2809,浙江,330000,2a2ab41f8f6ff1cb,2018,3,2947.0
2765,2810,湖北,420000,2a2ab41f8f6ff1cb,2018,3,2962.0
2766,2811,湖南,430000,2a2ab41f8f6ff1cb,2018,3,2943.0
2767,2812,福建,350000,2a2ab41f8f6ff1cb,2018,3,2876.0
2768,2813,辽宁,210000,2a2ab41f8f6ff1cb,2018,3,2852.0
2769,2814,重庆,500000,2a2ab41f8f6ff1cb,2018,3,2858.0
2770,2815,陕西,610000,2a2ab41f8f6ff1cb,2018,3,2981.0
2771,2816,黑龙江,230000,2a2ab41f8f6ff1cb,2018,3,2845.0
2772,2817,上海,310000,c06a2a387c0ee510,2018,3,3171.0
2773,2818,云南,530000,c06a2a387c0ee510,2018,3,3275.0
2774,2819,内蒙古,150000,c06a2a387c0ee510,2018,3,3368.0
2775,2820,北京,110000,c06a2a387c0ee510,2018,3,3294.0
2776,2821,四川,510000,c06a2a387c0ee510,2018,3,3470.0
2777,2822,安徽,340000,c06a2a387c0ee510,2018,3,3245.0
2778,2823,山东,370000,c06a2a387c0ee510,2018,3,3371.0
2779,2824,山西,140000,c06a2a387c0ee510,2018,3,3289.0
2780,2825,广东,440000,c06a2a387c0ee510,2018,3,3190.0
2781,2826,广西,450000,c06a2a387c0ee510,2018,3,3211.0
2782,2827,江苏,320000,c06a2a387c0ee510,2018,3,3266.0
2783,2828,江西,360000,c06a2a387c0ee510,2018,3,3428.0
2784,2829,河北,130000,c06a2a387c0ee510,2018,3,3340.0
2785,2830,河南,410000,c06a2a387c0ee510,2018,3,3420.0
2786,2831,浙江,330000,c06a2a387c0ee510,2018,3,3283.0
2787,2832,湖北,420000,c06a2a387c0ee510,2018,3,3307.0
2788,2833,湖南,430000,c06a2a387c0ee510,2018,3,3370.0
2789,2834,福建,350000,c06a2a387c0ee510,2018,3,3237.0
2790,2835,辽宁,210000,c06a2a387c0ee510,2018,3,3263.0
2791,2836,重庆,500000,c06a2a387c0ee510,2018,3,3250.0
2792,2837,陕西,610000,c06a2a387c0ee510,2018,3,3173.0
2793,2838,黑龙江,230000,c06a2a387c0ee510,2018,3,3277.0
2794,2839,上海,310000,7023efdab9cedc03,2018,3,7511.0
2795,2840,云南,530000,7023efdab9cedc03,2018,3,7673.0
2796,2841,内蒙古,150000,7023efdab9cedc03,2018,3,7659.0
2797,2842,北京,110000,7023efdab9cedc03,2018,3,7495.0
2798,2843,四川,510000,7023efdab9cedc03,2018,3,7519.0
2799,2844,安徽,340000,7023efdab9cedc03,2018,3,7499.0
2800,2845,山东,370000,7023efdab9cedc03,2018,3,7438.0
2801,2846,山西,140000,7023efdab9cedc03,2018,3,7535.0
2802,2847,广东,440000,7023efdab9cedc03,2018,3,7617.0
2803,2848,广西,450000,7023efdab9cedc03,2018,3,7560.0
2804,2849,江苏,320000,7023efdab9cedc03,2018,3,7589.0
2805,2850,江西,360000,7023efdab9cedc03,2018,3,7537.0
2806,2851,河北,130000,7023efdab9cedc03,2018,3,7543.0
2807,2852,河南,410000,7023efdab9cedc03,2018,3,7542.0
2808,2853,浙江,330000,7023efdab9cedc03,2018,3,7594.0
2809,2854,湖北,420000,7023efdab9cedc03,2018,3,7643.0
2810,2855,湖南,430000,7023efdab9cedc03,2018,3,7864.0
2811,2856,福建,350000,7023efdab9cedc03,2018,3,7616.0
2812,2857,辽宁,210000,7023efdab9cedc03,2018,3,7653.0
2813,2858,重庆,500000,7023efdab9cedc03,2018,3,7608.0
2814,2859,陕西,610000,7023efdab9cedc03,2018,3,7606.0
2815,2860,黑龙江,230000,7023efdab9cedc03,2018,3,7770.0
2816,2861,上海,310000,af6f4f548684e14d,2018,3,7765.0
2817,2862,云南,530000,af6f4f548684e14d,2018,3,7704.0
2818,2863,内蒙古,150000,af6f4f548684e14d,2018,3,7760.0
2819,2864,北京,110000,af6f4f548684e14d,2018,3,7670.0
2820,2865,四川,510000,af6f4f548684e14d,2018,3,7884.0
2821,2866,安徽,340000,af6f4f548684e14d,2018,3,7721.0
2822,2867,山东,370000,af6f4f548684e14d,2018,3,7767.0
2823,2868,山西,140000,af6f4f548684e14d,2018,3,7672.0
2824,2869,广东,440000,af6f4f548684e14d,2018,3,7764.0
2825,2870,广西,450000,af6f4f548684e14d,2018,3,7784.0
2826,2871,江苏,320000,af6f4f548684e14d,2018,3,7609.0
2827,2872,江西,360000,af6f4f548684e14d,2018,3,7805.0
2828,2873,河北,130000,af6f4f548684e14d,2018,3,7613.0
2829,2874,河南,410000,af6f4f548684e14d,2018,3,7580.0
2830,2875,浙江,330000,af6f4f548684e14d,2018,3,7794.0
2831,2876,湖北,420000,af6f4f548684e14d,2018,3,7753.0
2832,2877,湖南,430000,af6f4f548684e14d,2018,3,7772.0
2833,2878,福建,350000,af6f4f548684e14d,2018,3,7491.0
2834,2879,辽宁,210000,af6f4f548684e14d,2018,3,7814.0
2835,2880,重庆,500000,af6f4f548684e14d,2018,3,7648.0
2836,2881,陕西,610000,af6f4f548684e14d,2018,3,7808.0
2837,2882,黑龙江,230000,af6f4f548684e14d,2018,3,7716.0
2838,2883,上海,310000,7cf283430b3b5e38,2018,3,3554.0
2839,2884,云南,530000,7cf283430b3b5e38,2018,3,3577.0
2840,2885,内蒙古,150000,7cf283430b3b5e38,2018,3,3488.0
2841,2886,北京,110000,7cf283430b3b5e38,2018,3,3561.0
2842,2887,四川,510000,7cf283430b3b5e38,2018,3,3544.0
2843,2888,安徽,340000,7cf283430b3b5e38,2018,3,3577.0
2844,2889,山东,370000,7cf283430b3b5e38,2018,3,3540.0
2845,2890,山西,140000,7cf283430b3b5e38,2018,3,3577.0
2846,2891,广东,440000,7cf283430b3b5e38,2018,3,3545.0
2847,2892,广西,450000,7cf283430b3b5e38,2018,3,3517.0
2848,2893,江苏,320000,7cf283430b3b5e38,2018,3,3548.0
2849,2894,江西,360000,7cf283430b3b5e38,2018,3,3627.0
2850,2895,河北,130000,7cf283430b3b5e38,2018,3,3560.0
2851,2896,河南,410000,7cf283430b3b5e38,2018,3,3518.0
2852,2897,浙江,330000,7cf283430b3b5e38,2018,3,3545.0
2853,2898,湖北,420000,7cf283430b3b5e38,2018,3,3591.0
2854,2899,湖南,430000,7cf283430b3b5e38,2018,3,3468.0
2855,2900,福建,350000,7cf283430b3b5e38,2018,3,3531.0
2856,2901,辽宁,210000,7cf283430b3b5e38,2018,3,3563.0
2857,2902,重庆,500000,7cf283430b3b5e38,2018,3,3570.0
2858,2903,陕西,610000,7cf283430b3b5e38,2018,3,3589.0
2859,2904,黑龙江,230000,7cf283430b3b5e38,2018,3,3526.0
2860,2905,上海,310000,d4efbebb087fd03f,2018,3,1769.0
2861,2906,云南,530000,d4efbebb087fd03f,2018,3,1850.0
2862,2907,内蒙古,150000,d4efbebb087fd03f,2018,3,1919.0
2863,2908,北京,110000,d4efbebb087fd03f,2018,3,1898.0
2864,2909,四川,510000,d4efbebb087fd03f,2018,3,1783.0
2865,2910,安徽,340000,d4efbebb087fd03f,2018,3,1931.0
2866,2911,山东,370000,d4efbebb087fd03f,2018,3,1940.0
2867,2912,山西,140000,d4efbebb087fd03f,2018,3,1891.0
2868,2913,广东,440000,d4efbebb087fd03f,2018,3,1879.0
2869,2914,广西,450000,d4efbebb087fd03f,2018,3,1803.0
2870,2915,江苏,320000,d4efbebb087fd03f,2018,3,1930.0
2871,2916,江西,360000,d4efbebb087fd03f,2018,3,1850.0
2872,2917,河北,130000,d4efbebb087fd03f,2018,3,1889.0
2873,2918,河南,410000,d4efbebb087fd03f,2018,3,1909.0
2874,2919,浙江,330000,d4efbebb087fd03f,2018,3,1829.0
2875,2920,湖北,420000,d4efbebb087fd03f,2018,3,1953.0
2876,2921,湖南,430000,d4efbebb087fd03f,2018,3,1844.0
2877,2922,福建,350000,d4efbebb087fd03f,2018,3,1771.0
2878,2923,辽宁,210000,d4efbebb087fd03f,2018,3,1807.0
2879,2924,重庆,500000,d4efbebb087fd03f,2018,3,1835.0
2880,2925,陕西,610000,d4efbebb087fd03f,2018,3,1917.0
2881,2926,黑龙江,230000,d4efbebb087fd03f,2018,3,1851.0
2882,2927,上海,310000,7245e0ee27b195cd,2018,3,1689.0
2883,2928,云南,530000,7245e0ee27b195cd,2018,3,1746.0
2884,2929,内蒙古,150000,7245e0ee27b195cd,2018,3,1717.0
2885,2930,北京,110000,7245e0ee27b195cd,2018,3,1703.0
2886,2931,四川,510000,7245e0ee27b195cd,2018,3,1732.0
2887,2932,安徽,340000,7245e0ee27b195cd,2018,3,1711.0
2888,2933,山东,370000,7245e0ee27b195cd,2018,3,1793.0
2889,2934,山西,140000,7245e0ee27b195cd,2018,3,1731.0
2890,2935,广东,440000,7245e0ee27b195cd,2018,3,1760.0
2891,2936,广西,450000,7245e0ee27b195cd,2018,3,1841.0
2892,2937,江苏,320000,7245e0ee27b195cd,2018,3,1734.0
2893,2938,江西,360000,7245e0ee27b195cd,2018,3,1698.0
2894,2939,河北,130000,7245e0ee27b195cd,2018,3,1764.0
2895,2940,河南,410000,7245e0ee27b195cd,2018,3,1753.0
2896,2941,浙江,330000,7245e0ee27b195cd,2018,3,1732.0
2897,2942,湖北,420000,7245e0ee27b195cd,2018,3,1703.0
2898,2943,湖南,430000,7245e0ee27b195cd,2018,3,1685.0
2899,2944,福建,350000,7245e0ee27b195cd,2018,3,1745.0
2900,2945,辽宁,210000,7245e0ee27b195cd,2018,3,1721.0
2901,2946,重庆,500000,7245e0ee27b195cd,2018,3,1776.0
2902,2947,陕西,610000,7245e0ee27b195cd,2018,3,1741.0
2903,2948,黑龙江,230000,7245e0ee27b195cd,2018,3,1728.0
2904,2949,上海,310000,8c915fe4632fb9fa,2018,3,1407.0
2905,2950,云南,530000,8c915fe4632fb9fa,2018,3,1438.0
2906,2951,内蒙古,150000,8c915fe4632fb9fa,2018,3,1278.0
2907,2952,北京,110000,8c915fe4632fb9fa,2018,3,1185.0
2908,2953,四川,510000,8c915fe4632fb9fa,2018,3,1388.0
2909,2954,安徽,340000,8c915fe4632fb9fa,2018,3,1278.0
2910,2955,山东,370000,8c915fe4632fb9fa,2018,3,1317.0
2911,2956,山西,140000,8c915fe4632fb9fa,2018,3,1158.0
2912,2957,广东,440000,8c915fe4632fb9fa,2018,3,1358.0
2913,2958,广西,450000,8c915fe4632fb9fa,2018,3,1241.0
2914,2959,江苏,320000,8c915fe4632fb9fa,2018,3,1216.0
2915,2960,江西,360000,8c915fe4632fb9fa,2018,3,1357.0
2916,2961,河北,130000,8c915fe4632fb9fa,2018,3,1156.0
2917,2962,河南,410000,8c915fe4632fb9fa,2018,3,1316.0
2918,2963,浙江,330000,8c915fe4632fb9fa,2018,3,1280.0
2919,2964,湖北,420000,8c915fe4632fb9fa,2018,3,1255.0
2920,2965,湖南,430000,8c915fe4632fb9fa,2018,3,1102.0
2921,2966,福建,350000,8c915fe4632fb9fa,2018,3,1209.0
2922,2967,辽宁,210000,8c915fe4632fb9fa,2018,3,1150.0
2923,2968,重庆,500000,8c915fe4632fb9fa,2018,3,1388.0
2924,2969,陕西,610000,8c915fe4632fb9fa,2018,3,1359.0
2925,2970,黑龙江,230000,8c915fe4632fb9fa,2018,3,1280.0
2926,2971,上海,310000,6155b214590c66e6,2018,3,8681.0
2927,2972,云南,530000,6155b214590c66e6,2018,3,8570.0
2928,2973,内蒙古,150000,6155b214590c66e6,2018,3,8927.0
2929,2974,北京,110000,6155b214590c66e6,2018,3,8483.0
2930,2975,四川,510000,6155b214590c66e6,2018,3,8611.0
2931,2976,安徽,340000,6155b214590c66e6,2018,3,8528.0
2932,2977,山东,370000,6155b214590c66e6,2018,3,8633.0
2933,2978,山西,140000,6155b214590c66e6,2018,3,8772.0
2934,2979,广东,440000,6155b214590c66e6,2018,3,8361.0
2935,2980,广西,450000,6155b214590c66e6,2018,3,8678.0
2936,2981,江苏,320000,6155b214590c66e6,2018,3,8761.0
2937,2982,江西,360000,6155b214590c66e6,2018,3,8561.0
2938,2983,河北,130000,6155b214590c66e6,2018,3,8609.0
2939,2984,河南,410000,6155b214590c66e6,2018,3,8527.0
2940,2985,浙江,330000,6155b214590c66e6,2018,3,8808.0
2941,2986,湖北,420000,6155b214590c66e6,2018,3,8546.0
2942,2987,湖南,430000,6155b214590c66e6,2018,3,8712.0
2943,2988,福建,350000,6155b214590c66e6,2018,3,8650.0
2944,2989,辽宁,210000,6155b214590c66e6,2018,3,8695.0
2945,2990,重庆,500000,6155b214590c66e6,2018,3,8823.0
2946,2991,陕西,610000,6155b214590c66e6,2018,3,8570.0
2947,2992,黑龙江,230000,6155b214590c66e6,2018,3,8477.0
2948,2993,上海,310000,28e29f2c03dcd84c,2018,3,171.0
2949,2994,云南,530000,28e29f2c03dcd84c,2018,3,50.0
2950,2995,内蒙古,150000,28e29f2c03dcd84c,2018,3,171.0
2951,2996,北京,110000,28e29f2c03dcd84c,2018,3,102.0
2952,2997,四川,510000,28e29f2c03dcd84c,2018,3,142.0
2953,2998,安徽,340000,28e29f2c03dcd84c,2018,3,136.0
2954,2999,山东,370000,28e29f2c03dcd84c,2018,3,256.0
2955,3000,山西,140000,28e29f2c03dcd84c,2018,3,87.0
2956,3001,广东,440000,28e29f2c03dcd84c,2018,3,54.0
2957,3002,广西,450000,28e29f2c03dcd84c,2018,3,37.0
2958,3003,江苏,320000,28e29f2c03dcd84c,2018,3,143.0
2959,3004,江西,360000,28e29f2c03dcd84c,2018,3,188.0
2960,3005,河北,130000,28e29f2c03dcd84c,2018,3,71.0
2961,3006,河南,410000,28e29f2c03dcd84c,2018,3,213.0
2962,3007,浙江,330000,28e29f2c03dcd84c,2018,3,201.0
2963,3008,湖北,420000,28e29f2c03dcd84c,2018,3,147.0
2964,3009,湖南,430000,28e29f2c03dcd84c,2018,3,82.0
2965,3010,福建,350000,28e29f2c03dcd84c,2018,3,144.0
2966,3011,辽宁,210000,28e29f2c03dcd84c,2018,3,104.0
2967,3012,重庆,500000,28e29f2c03dcd84c,2018,3,35.0
2968,3013,陕西,610000,28e29f2c03dcd84c,2018,3,95.0
2969,3014,黑龙江,230000,28e29f2c03dcd84c,2018,3,152.0
2970,3015,上海,310000,37aa9169b575ef79,2018,3,2336.0
2971,3016,云南,530000,37aa9169b575ef79,2018,3,2290.0
2972,3017,内蒙古,150000,37aa9169b575ef79,2018,3,2343.0
2973,3018,北京,110000,37aa9169b575ef79,2018,3,2279.0
2974,3019,四川,510000,37aa9169b575ef79,2018,3,2151.0
2975,3020,安徽,340000,37aa9169b575ef79,2018,3,2288.0
2976,3021,山东,370000,37aa9169b575ef79,2018,3,2274.0
2977,3022,山西,140000,37aa9169b575ef79,2018,3,2311.0
2978,3023,广东,440000,37aa9169b575ef79,2018,3,2344.0
2979,3024,广西,450000,37aa9169b575ef79,2018,3,2395.0
2980,3025,江苏,320000,37aa9169b575ef79,2018,3,2244.0
2981,3026,江西,360000,37aa9169b575ef79,2018,3,2330.0
2982,3027,河北,130000,37aa9169b575ef79,2018,3,2378.0
2983,3028,河南,410000,37aa9169b575ef79,2018,3,2293.0
2984,3029,浙江,330000,37aa9169b575ef79,2018,3,2349.0
2985,3030,湖北,420000,37aa9169b575ef79,2018,3,2245.0
2986,3031,湖南,430000,37aa9169b575ef79,2018,3,2241.0
2987,3032,福建,350000,37aa9169b575ef79,2018,3,2326.0
2988,3033,辽宁,210000,37aa9169b575ef79,2018,3,2287.0
2989,3034,重庆,500000,37aa9169b575ef79,2018,3,2328.0
2990,3035,陕西,610000,37aa9169b575ef79,2018,3,2329.0
2991,3036,黑龙江,230000,37aa9169b575ef79,2018,3,2348.0
2992,3037,上海,310000,63065128401bb3ff,2018,3,2688.0
2993,3038,云南,530000,63065128401bb3ff,2018,3,2748.0
2994,3039,内蒙古,150000,63065128401bb3ff,2018,3,2736.0
2995,3040,北京,110000,63065128401bb3ff,2018,3,2674.0
2996,3041,四川,510000,63065128401bb3ff,2018,3,2623.0
2997,3042,安徽,340000,63065128401bb3ff,2018,3,2703.0
2998,3043,山东,370000,63065128401bb3ff,2018,3,2769.0
2999,3044,山西,140000,63065128401bb3ff,2018,3,2700.0
3000,3045,广东,440000,63065128401bb3ff,2018,3,2790.0
3001,3046,广西,450000,63065128401bb3ff,2018,3,2730.0
3002,3047,江苏,320000,63065128401bb3ff,2018,3,2775.0
3003,3048,江西,360000,63065128401bb3ff,2018,3,2755.0
3004,3049,河北,130000,63065128401bb3ff,2018,3,2647.0
3005,3050,河南,410000,63065128401bb3ff,2018,3,2677.0
3006,3051,浙江,330000,63065128401bb3ff,2018,3,2674.0
3007,3052,湖北,420000,63065128401bb3ff,2018,3,2653.0
3008,3053,湖南,430000,63065128401bb3ff,2018,3,2688.0
3009,3054,福建,350000,63065128401bb3ff,2018,3,2750.0
3010,3055,辽宁,210000,63065128401bb3ff,2018,3,2691.0
3011,3056,重庆,500000,63065128401bb3ff,2018,3,2784.0
3012,3057,陕西,610000,63065128401bb3ff,2018,3,2705.0
3013,3058,黑龙江,230000,63065128401bb3ff,2018,3,2680.0
3014,3059,上海,310000,ea489c253676aafc,2018,3,1372.0
3015,3060,云南,530000,ea489c253676aafc,2018,3,1287.0
3016,3061,内蒙古,150000,ea489c253676aafc,2018,3,1323.0
3017,3062,北京,110000,ea489c253676aafc,2018,3,1391.0
3018,3063,四川,510000,ea489c253676aafc,2018,3,1286.0
3019,3064,安徽,340000,ea489c253676aafc,2018,3,1328.0
3020,3065,山东,370000,ea489c253676aafc,2018,3,1338.0
3021,3066,山西,140000,ea489c253676aafc,2018,3,1389.0
3022,3067,广东,440000,ea489c253676aafc,2018,3,1331.0
3023,3068,广西,450000,ea489c253676aafc,2018,3,1403.0
3024,3069,江苏,320000,ea489c253676aafc,2018,3,1410.0
3025,3070,江西,360000,ea489c253676aafc,2018,3,1348.0
3026,3071,河北,130000,ea489c253676aafc,2018,3,1352.0
3027,3072,河南,410000,ea489c253676aafc,2018,3,1306.0
3028,3073,浙江,330000,ea489c253676aafc,2018,3,1392.0
3029,3074,湖北,420000,ea489c253676aafc,2018,3,1287.0
3030,3075,湖南,430000,ea489c253676aafc,2018,3,1255.0
3031,3076,福建,350000,ea489c253676aafc,2018,3,1314.0
3032,3077,辽宁,210000,ea489c253676aafc,2018,3,1380.0
3033,3078,重庆,500000,ea489c253676aafc,2018,3,1358.0
3034,3079,陕西,610000,ea489c253676aafc,2018,3,1344.0
3035,3080,黑龙江,230000,ea489c253676aafc,2018,3,1426.0
3036,3081,上海,310000,cd5841d44fd7625e,2018,3,2141.0
3037,3082,云南,530000,cd5841d44fd7625e,2018,3,2202.0
3038,3083,内蒙古,150000,cd5841d44fd7625e,2018,3,2239.0
3039,3084,北京,110000,cd5841d44fd7625e,2018,3,2167.0
3040,3085,四川,510000,cd5841d44fd7625e,2018,3,2224.0
3041,3086,安徽,340000,cd5841d44fd7625e,2018,3,2344.0
3042,3087,山东,370000,cd5841d44fd7625e,2018,3,2224.0
3043,3088,山西,140000,cd5841d44fd7625e,2018,3,2158.0
3044,3089,广东,440000,cd5841d44fd7625e,2018,3,2299.0
3045,3090,广西,450000,cd5841d44fd7625e,2018,3,2071.0
3046,3091,江苏,320000,cd5841d44fd7625e,2018,3,2172.0
3047,3092,江西,360000,cd5841d44fd7625e,2018,3,2288.0
3048,3093,河北,130000,cd5841d44fd7625e,2018,3,2236.0
3049,3094,河南,410000,cd5841d44fd7625e,2018,3,2182.0
3050,3095,浙江,330000,cd5841d44fd7625e,2018,3,2092.0
3051,3096,湖北,420000,cd5841d44fd7625e,2018,3,2021.0
3052,3097,湖南,430000,cd5841d44fd7625e,2018,3,2069.0
3053,3098,福建,350000,cd5841d44fd7625e,2018,3,2073.0
3054,3099,辽宁,210000,cd5841d44fd7625e,2018,3,2030.0
3055,3100,重庆,500000,cd5841d44fd7625e,2018,3,1987.0
3056,3101,陕西,610000,cd5841d44fd7625e,2018,3,1970.0
3057,3102,黑龙江,230000,cd5841d44fd7625e,2018,3,2030.0
3058,3103,上海,310000,b25c4e2e3856af22,2018,3,8246.0
3059,3104,云南,530000,b25c4e2e3856af22,2018,3,8243.0
3060,3105,内蒙古,150000,b25c4e2e3856af22,2018,3,7995.0
3061,3106,北京,110000,b25c4e2e3856af22,2018,3,8181.0
3062,3107,四川,510000,b25c4e2e3856af22,2018,3,8458.0
3063,3108,安徽,340000,b25c4e2e3856af22,2018,3,8215.0
3064,3109,山东,370000,b25c4e2e3856af22,2018,3,8081.0
3065,3110,山西,140000,b25c4e2e3856af22,2018,3,8181.0
3066,3111,广东,440000,b25c4e2e3856af22,2018,3,8318.0
3067,3112,广西,450000,b25c4e2e3856af22,2018,3,8528.0
3068,3113,江苏,320000,b25c4e2e3856af22,2018,3,8133.0
3069,3114,江西,360000,b25c4e2e3856af22,2018,3,8272.0
3070,3115,河北,130000,b25c4e2e3856af22,2018,3,8179.0
3071,3116,河南,410000,b25c4e2e3856af22,2018,3,8352.0
3072,3117,浙江,330000,b25c4e2e3856af22,2018,3,7985.0
3073,3118,湖北,420000,b25c4e2e3856af22,2018,3,8059.0
3074,3119,湖南,430000,b25c4e2e3856af22,2018,3,8090.0
3075,3120,福建,350000,b25c4e2e3856af22,2018,3,8159.0
3076,3121,辽宁,210000,b25c4e2e3856af22,2018,3,8405.0
3077,3122,重庆,500000,b25c4e2e3856af22,2018,3,8171.0
3078,3123,陕西,610000,b25c4e2e3856af22,2018,3,8113.0
3079,3124,黑龙江,230000,b25c4e2e3856af22,2018,3,8074.0
3080,3125,上海,310000,4a103c30d593fbbe,2018,3,3135.0
3081,3126,云南,530000,4a103c30d593fbbe,2018,3,3172.0
3082,3127,内蒙古,150000,4a103c30d593fbbe,2018,3,2975.0
3083,3128,北京,110000,4a103c30d593fbbe,2018,3,3116.0
3084,3129,四川,510000,4a103c30d593fbbe,2018,3,3085.0
3085,3130,安徽,340000,4a103c30d593fbbe,2018,3,3043.0
3086,3131,山东,370000,4a103c30d593fbbe,2018,3,3065.0
3087,3132,山西,140000,4a103c30d593fbbe,2018,3,3045.0
3088,3133,广东,440000,4a103c30d593fbbe,2018,3,3016.0
3089,3134,广西,450000,4a103c30d593fbbe,2018,3,3111.0
3090,3135,江苏,320000,4a103c30d593fbbe,2018,3,2998.0
3091,3136,江西,360000,4a103c30d593fbbe,2018,3,3048.0
3092,3137,河北,130000,4a103c30d593fbbe,2018,3,3165.0
3093,3138,河南,410000,4a103c30d593fbbe,2018,3,3088.0
3094,3139,浙江,330000,4a103c30d593fbbe,2018,3,3086.0
3095,3140,湖北,420000,4a103c30d593fbbe,2018,3,3038.0
3096,3141,湖南,430000,4a103c30d593fbbe,2018,3,3098.0
3097,3142,福建,350000,4a103c30d593fbbe,2018,3,3098.0
3098,3143,辽宁,210000,4a103c30d593fbbe,2018,3,3143.0
3099,3144,重庆,500000,4a103c30d593fbbe,2018,3,3025.0
3100,3145,陕西,610000,4a103c30d593fbbe,2018,3,3084.0
3101,3146,黑龙江,230000,4a103c30d593fbbe,2018,3,3047.0
3102,3147,上海,310000,7a7885e2d7c00bcf,2018,3,2391.0
3103,3148,云南,530000,7a7885e2d7c00bcf,2018,3,2411.0
