id,province,adcode,model,regYear,regMonth,forecastVolum
2744,湖北,420000,2d0d2c3403909fdb,2018,3,302
2745,湖南,430000,2d0d2c3403909fdb,2018,3,287
2746,福建,350000,2d0d2c3403909fdb,2018,3,129
2747,辽宁,210000,2d0d2c3403909fdb,2018,3,617
2748,重庆,500000,2d0d2c3403909fdb,2018,3,181
2749,陕西,610000,2d0d2c3403909fdb,2018,3,302
2750,黑龙江,230000,2d0d2c3403909fdb,2018,3,291
2751,上海,310000,a28bb927b6fcb33c,2018,3,196
2752,云南,530000,a28bb927b6fcb33c,2018,3,410
2753,内蒙古,150000,a28bb927b6fcb33c,2018,3,206
2754,北京,110000,a28bb927b6fcb33c,2018,3,129
2755,四川,510000,a28bb927b6fcb33c,2018,3,558
2756,安徽,340000,a28bb927b6fcb33c,2018,3,319
2757,山东,370000,a28bb927b6fcb33c,2018,3,614
2758,山西,140000,a28bb927b6fcb33c,2018,3,249
2759,广东,440000,a28bb927b6fcb33c,2018,3,5629
2760,广西,450000,a28bb927b6fcb33c,2018,3,609
2761,江苏,320000,a28bb927b6fcb33c,2018,3,1362
2762,江西,360000,a28bb927b6fcb33c,2018,3,488
2763,河北,130000,a28bb927b6fcb33c,2018,3,657
2764,河南,410000,a28bb927b6fcb33c,2018,3,856
2765,浙江,330000,a28bb927b6fcb33c,2018,3,1907
2766,湖北,420000,a28bb927b6fcb33c,2018,3,751
2767,湖南,430000,a28bb927b6fcb33c,2018,3,791
2768,福建,350000,a28bb927b6fcb33c,2018,3,1012
2769,辽宁,210000,a28bb927b6fcb33c,2018,3,824
2770,重庆,500000,a28bb927b6fcb33c,2018,3,188
2771,陕西,610000,a28bb927b6fcb33c,2018,3,360
2772,黑龙江,230000,a28bb927b6fcb33c,2018,3,372
2773,上海,310000,17bc272c93f19d56,2018,3,239
2774,云南,530000,17bc272c93f19d56,2018,3,2896
2775,内蒙古,150000,17bc272c93f19d56,2018,3,618
2776,北京,110000,17bc272c93f19d56,2018,3,121
2777,四川,510000,17bc272c93f19d56,2018,3,1309
2778,安徽,340000,17bc272c93f19d56,2018,3,1350
2779,山东,370000,17bc272c93f19d56,2018,3,3294
2780,山西,140000,17bc272c93f19d56,2018,3,1711
2781,广东,440000,17bc272c93f19d56,2018,3,2010
2782,广西,450000,17bc272c93f19d56,2018,3,1733
2783,江苏,320000,17bc272c93f19d56,2018,3,1977
2784,江西,360000,17bc272c93f19d56,2018,3,657
2785,河北,130000,17bc272c93f19d56,2018,3,4087
2786,河南,410000,17bc272c93f19d56,2018,3,3365
2787,浙江,330000,17bc272c93f19d56,2018,3,1614
2788,湖北,420000,17bc272c93f19d56,2018,3,1183
2789,湖南,430000,17bc272c93f19d56,2018,3,1218
2790,福建,350000,17bc272c93f19d56,2018,3,504
2791,辽宁,210000,17bc272c93f19d56,2018,3,1284
2792,重庆,500000,17bc272c93f19d56,2018,3,276
2793,陕西,610000,17bc272c93f19d56,2018,3,1807
2794,黑龙江,230000,17bc272c93f19d56,2018,3,678
2795,上海,310000,2a2ab41f8f6ff1cb,2018,3,484
2796,云南,530000,2a2ab41f8f6ff1cb,2018,3,719
2797,内蒙古,150000,2a2ab41f8f6ff1cb,2018,3,687
2798,北京,110000,2a2ab41f8f6ff1cb,2018,3,147
2799,四川,510000,2a2ab41f8f6ff1cb,2018,3,1322
2800,安徽,340000,2a2ab41f8f6ff1cb,2018,3,1429
2801,山东,370000,2a2ab41f8f6ff1cb,2018,3,2655
2802,山西,140000,2a2ab41f8f6ff1cb,2018,3,847
2803,广东,440000,2a2ab41f8f6ff1cb,2018,3,7078
2804,广西,450000,2a2ab41f8f6ff1cb,2018,3,798
2805,江苏,320000,2a2ab41f8f6ff1cb,2018,3,2193
2806,江西,360000,2a2ab41f8f6ff1cb,2018,3,1080
2807,河北,130000,2a2ab41f8f6ff1cb,2018,3,3328
2808,河南,410000,2a2ab41f8f6ff1cb,2018,3,3608
2809,浙江,330000,2a2ab41f8f6ff1cb,2018,3,1658
2810,湖北,420000,2a2ab41f8f6ff1cb,2018,3,1576
2811,湖南,430000,2a2ab41f8f6ff1cb,2018,3,1979
2812,福建,350000,2a2ab41f8f6ff1cb,2018,3,522
2813,辽宁,210000,2a2ab41f8f6ff1cb,2018,3,544
2814,重庆,500000,2a2ab41f8f6ff1cb,2018,3,743
2815,陕西,610000,2a2ab41f8f6ff1cb,2018,3,727
2816,黑龙江,230000,2a2ab41f8f6ff1cb,2018,3,675
2817,上海,310000,c06a2a387c0ee510,2018,3,1442
2818,云南,530000,c06a2a387c0ee510,2018,3,265
2819,内蒙古,150000,c06a2a387c0ee510,2018,3,212
2820,北京,110000,c06a2a387c0ee510,2018,3,1720
2821,四川,510000,c06a2a387c0ee510,2018,3,438
2822,安徽,340000,c06a2a387c0ee510,2018,3,455
2823,山东,370000,c06a2a387c0ee510,2018,3,1643
2824,山西,140000,c06a2a387c0ee510,2018,3,399
2825,广东,440000,c06a2a387c0ee510,2018,3,1419
2826,广西,450000,c06a2a387c0ee510,2018,3,155
2827,江苏,320000,c06a2a387c0ee510,2018,3,1528
2828,江西,360000,c06a2a387c0ee510,2018,3,231
2829,河北,130000,c06a2a387c0ee510,2018,3,946
2830,河南,410000,c06a2a387c0ee510,2018,3,1019
2831,浙江,330000,c06a2a387c0ee510,2018,3,1260
2832,湖北,420000,c06a2a387c0ee510,2018,3,353
2833,湖南,430000,c06a2a387c0ee510,2018,3,274
2834,福建,350000,c06a2a387c0ee510,2018,3,294
2835,辽宁,210000,c06a2a387c0ee510,2018,3,509
2836,重庆,500000,c06a2a387c0ee510,2018,3,195
2837,陕西,610000,c06a2a387c0ee510,2018,3,444
2838,黑龙江,230000,c06a2a387c0ee510,2018,3,326
2839,上海,310000,7023efdab9cedc03,2018,3,463
2840,云南,530000,7023efdab9cedc03,2018,3,112
2841,内蒙古,150000,7023efdab9cedc03,2018,3,57
2842,北京,110000,7023efdab9cedc03,2018,3,93
2843,四川,510000,7023efdab9cedc03,2018,3,359
2844,安徽,340000,7023efdab9cedc03,2018,3,528
2845,山东,370000,7023efdab9cedc03,2018,3,391
2846,山西,140000,7023efdab9cedc03,2018,3,80
2847,广东,440000,7023efdab9cedc03,2018,3,482
2848,广西,450000,7023efdab9cedc03,2018,3,113
2849,江苏,320000,7023efdab9cedc03,2018,3,1067
2850,江西,360000,7023efdab9cedc03,2018,3,281
2851,河北,130000,7023efdab9cedc03,2018,3,243
2852,河南,410000,7023efdab9cedc03,2018,3,375
2853,浙江,330000,7023efdab9cedc03,2018,3,703
2854,湖北,420000,7023efdab9cedc03,2018,3,310
2855,湖南,430000,7023efdab9cedc03,2018,3,274
2856,福建,350000,7023efdab9cedc03,2018,3,178
2857,辽宁,210000,7023efdab9cedc03,2018,3,84
2858,重庆,500000,7023efdab9cedc03,2018,3,120
2859,陕西,610000,7023efdab9cedc03,2018,3,151
2860,黑龙江,230000,7023efdab9cedc03,2018,3,42
2861,上海,310000,af6f4f548684e14d,2018,3,1195
2862,云南,530000,af6f4f548684e14d,2018,3,398
2863,内蒙古,150000,af6f4f548684e14d,2018,3,380
2864,北京,110000,af6f4f548684e14d,2018,3,576
2865,四川,510000,af6f4f548684e14d,2018,3,1164
2866,安徽,340000,af6f4f548684e14d,2018,3,1176
2867,山东,370000,af6f4f548684e14d,2018,3,1473
2868,山西,140000,af6f4f548684e14d,2018,3,517
2869,广东,440000,af6f4f548684e14d,2018,3,1449
2870,广西,450000,af6f4f548684e14d,2018,3,375
2871,江苏,320000,af6f4f548684e14d,2018,3,1732
2872,江西,360000,af6f4f548684e14d,2018,3,1225
2873,河北,130000,af6f4f548684e14d,2018,3,945
2874,河南,410000,af6f4f548684e14d,2018,3,1440
2875,浙江,330000,af6f4f548684e14d,2018,3,1331
2876,湖北,420000,af6f4f548684e14d,2018,3,1394
2877,湖南,430000,af6f4f548684e14d,2018,3,1399
2878,福建,350000,af6f4f548684e14d,2018,3,542
2879,辽宁,210000,af6f4f548684e14d,2018,3,444
2880,重庆,500000,af6f4f548684e14d,2018,3,496
2881,陕西,610000,af6f4f548684e14d,2018,3,494
2882,黑龙江,230000,af6f4f548684e14d,2018,3,224
2883,上海,310000,7cf283430b3b5e38,2018,3,1447
2884,云南,530000,7cf283430b3b5e38,2018,3,609
2885,内蒙古,150000,7cf283430b3b5e38,2018,3,562
2886,北京,110000,7cf283430b3b5e38,2018,3,223
2887,四川,510000,7cf283430b3b5e38,2018,3,2220
2888,安徽,340000,7cf283430b3b5e38,2018,3,2795
2889,山东,370000,7cf283430b3b5e38,2018,3,4878
2890,山西,140000,7cf283430b3b5e38,2018,3,1266
2891,广东,440000,7cf283430b3b5e38,2018,3,2602
2892,广西,450000,7cf283430b3b5e38,2018,3,1153
2893,江苏,320000,7cf283430b3b5e38,2018,3,5383
2894,江西,360000,7cf283430b3b5e38,2018,3,2458
2895,河北,130000,7cf283430b3b5e38,2018,3,3032
2896,河南,410000,7cf283430b3b5e38,2018,3,4483
2897,浙江,330000,7cf283430b3b5e38,2018,3,3414
2898,湖北,420000,7cf283430b3b5e38,2018,3,2099
2899,湖南,430000,7cf283430b3b5e38,2018,3,2181
2900,福建,350000,7cf283430b3b5e38,2018,3,1452
2901,辽宁,210000,7cf283430b3b5e38,2018,3,824
2902,重庆,500000,7cf283430b3b5e38,2018,3,699
2903,陕西,610000,7cf283430b3b5e38,2018,3,1254
2904,黑龙江,230000,7cf283430b3b5e38,2018,3,317
2905,上海,310000,d4efbebb087fd03f,2018,3,162
2906,云南,530000,d4efbebb087fd03f,2018,3,444
2907,内蒙古,150000,d4efbebb087fd03f,2018,3,318
2908,北京,110000,d4efbebb087fd03f,2018,3,870
2909,四川,510000,d4efbebb087fd03f,2018,3,1406
2910,安徽,340000,d4efbebb087fd03f,2018,3,935
2911,山东,370000,d4efbebb087fd03f,2018,3,2374
2912,山西,140000,d4efbebb087fd03f,2018,3,1184
2913,广东,440000,d4efbebb087fd03f,2018,3,2052
2914,广西,450000,d4efbebb087fd03f,2018,3,857
2915,江苏,320000,d4efbebb087fd03f,2018,3,1361
2916,江西,360000,d4efbebb087fd03f,2018,3,925
2917,河北,130000,d4efbebb087fd03f,2018,3,1675
2918,河南,410000,d4efbebb087fd03f,2018,3,2595
2919,浙江,330000,d4efbebb087fd03f,2018,3,3388
2920,湖北,420000,d4efbebb087fd03f,2018,3,1053
2921,湖南,430000,d4efbebb087fd03f,2018,3,1078
2922,福建,350000,d4efbebb087fd03f,2018,3,1091
2923,辽宁,210000,d4efbebb087fd03f,2018,3,318
2924,重庆,500000,d4efbebb087fd03f,2018,3,612
2925,陕西,610000,d4efbebb087fd03f,2018,3,1820
2926,黑龙江,230000,d4efbebb087fd03f,2018,3,179
2927,上海,310000,7245e0ee27b195cd,2018,3,83
2928,云南,530000,7245e0ee27b195cd,2018,3,514
2929,内蒙古,150000,7245e0ee27b195cd,2018,3,397
2930,北京,110000,7245e0ee27b195cd,2018,3,118
2931,四川,510000,7245e0ee27b195cd,2018,3,1029
2932,安徽,340000,7245e0ee27b195cd,2018,3,683
2933,山东,370000,7245e0ee27b195cd,2018,3,1622
2934,山西,140000,7245e0ee27b195cd,2018,3,1078
2935,广东,440000,7245e0ee27b195cd,2018,3,1593
2936,广西,450000,7245e0ee27b195cd,2018,3,637
2937,江苏,320000,7245e0ee27b195cd,2018,3,790
2938,江西,360000,7245e0ee27b195cd,2018,3,592
2939,河北,130000,7245e0ee27b195cd,2018,3,1873
2940,河南,410000,7245e0ee27b195cd,2018,3,1629
2941,浙江,330000,7245e0ee27b195cd,2018,3,934
2942,湖北,420000,7245e0ee27b195cd,2018,3,645
2943,湖南,430000,7245e0ee27b195cd,2018,3,798
2944,福建,350000,7245e0ee27b195cd,2018,3,387
2945,辽宁,210000,7245e0ee27b195cd,2018,3,547
2946,重庆,500000,7245e0ee27b195cd,2018,3,437
2947,陕西,610000,7245e0ee27b195cd,2018,3,1046
2948,黑龙江,230000,7245e0ee27b195cd,2018,3,365
2949,上海,310000,8c915fe4632fb9fa,2018,3,129
2950,云南,530000,8c915fe4632fb9fa,2018,3,931
2951,内蒙古,150000,8c915fe4632fb9fa,2018,3,636
2952,北京,110000,8c915fe4632fb9fa,2018,3,97
2953,四川,510000,8c915fe4632fb9fa,2018,3,1535
2954,安徽,340000,8c915fe4632fb9fa,2018,3,1249
2955,山东,370000,8c915fe4632fb9fa,2018,3,2467
2956,山西,140000,8c915fe4632fb9fa,2018,3,970
2957,广东,440000,8c915fe4632fb9fa,2018,3,1224
2958,广西,450000,8c915fe4632fb9fa,2018,3,656
2959,江苏,320000,8c915fe4632fb9fa,2018,3,1453
2960,江西,360000,8c915fe4632fb9fa,2018,3,847
2961,河北,130000,8c915fe4632fb9fa,2018,3,2566
2962,河南,410000,8c915fe4632fb9fa,2018,3,2200
2963,浙江,330000,8c915fe4632fb9fa,2018,3,1163
2964,湖北,420000,8c915fe4632fb9fa,2018,3,1125
2965,湖南,430000,8c915fe4632fb9fa,2018,3,916
2966,福建,350000,8c915fe4632fb9fa,2018,3,565
2967,辽宁,210000,8c915fe4632fb9fa,2018,3,430
2968,重庆,500000,8c915fe4632fb9fa,2018,3,450
2969,陕西,610000,8c915fe4632fb9fa,2018,3,845
2970,黑龙江,230000,8c915fe4632fb9fa,2018,3,785
2971,上海,310000,6155b214590c66e6,2018,3,445
2972,云南,530000,6155b214590c66e6,2018,3,1440
2973,内蒙古,150000,6155b214590c66e6,2018,3,1264
2974,北京,110000,6155b214590c66e6,2018,3,434
2975,四川,510000,6155b214590c66e6,2018,3,2564
2976,安徽,340000,6155b214590c66e6,2018,3,2239
2977,山东,370000,6155b214590c66e6,2018,3,4596
2978,山西,140000,6155b214590c66e6,2018,3,1239
2979,广东,440000,6155b214590c66e6,2018,3,3378
2980,广西,450000,6155b214590c66e6,2018,3,981
2981,江苏,320000,6155b214590c66e6,2018,3,3757
2982,江西,360000,6155b214590c66e6,2018,3,1440
2983,河北,130000,6155b214590c66e6,2018,3,3546
2984,河南,410000,6155b214590c66e6,2018,3,4871
2985,浙江,330000,6155b214590c66e6,2018,3,3156
2986,湖北,420000,6155b214590c66e6,2018,3,1982
2987,湖南,430000,6155b214590c66e6,2018,3,2384
2988,福建,350000,6155b214590c66e6,2018,3,1018
2989,辽宁,210000,6155b214590c66e6,2018,3,1575
2990,重庆,500000,6155b214590c66e6,2018,3,973
2991,陕西,610000,6155b214590c66e6,2018,3,1265
2992,黑龙江,230000,6155b214590c66e6,2018,3,1057
2993,上海,310000,28e29f2c03dcd84c,2018,3,728
2994,云南,530000,28e29f2c03dcd84c,2018,3,526
2995,内蒙古,150000,28e29f2c03dcd84c,2018,3,603
2996,北京,110000,28e29f2c03dcd84c,2018,3,1029
2997,四川,510000,28e29f2c03dcd84c,2018,3,915
2998,安徽,340000,28e29f2c03dcd84c,2018,3,1009
2999,山东,370000,28e29f2c03dcd84c,2018,3,1519
3000,山西,140000,28e29f2c03dcd84c,2018,3,856
3001,广东,440000,28e29f2c03dcd84c,2018,3,694
3002,广西,450000,28e29f2c03dcd84c,2018,3,175
3003,江苏,320000,28e29f2c03dcd84c,2018,3,1746
3004,江西,360000,28e29f2c03dcd84c,2018,3,371
3005,河北,130000,28e29f2c03dcd84c,2018,3,1823
3006,河南,410000,28e29f2c03dcd84c,2018,3,1338
3007,浙江,330000,28e29f2c03dcd84c,2018,3,872
3008,湖北,420000,28e29f2c03dcd84c,2018,3,358
3009,湖南,430000,28e29f2c03dcd84c,2018,3,532
3010,福建,350000,28e29f2c03dcd84c,2018,3,262
3011,辽宁,210000,28e29f2c03dcd84c,2018,3,244
3012,重庆,500000,28e29f2c03dcd84c,2018,3,419
3013,陕西,610000,28e29f2c03dcd84c,2018,3,647
3014,黑龙江,230000,28e29f2c03dcd84c,2018,3,102
3015,上海,310000,37aa9169b575ef79,2018,3,123
3016,云南,530000,37aa9169b575ef79,2018,3,1455
3017,内蒙古,150000,37aa9169b575ef79,2018,3,1073
3018,北京,110000,37aa9169b575ef79,2018,3,258
3019,四川,510000,37aa9169b575ef79,2018,3,3305
3020,安徽,340000,37aa9169b575ef79,2018,3,470
3021,山东,370000,37aa9169b575ef79,2018,3,3505
3022,山西,140000,37aa9169b575ef79,2018,3,1404
3023,广东,440000,37aa9169b575ef79,2018,3,2626
3024,广西,450000,37aa9169b575ef79,2018,3,562
3025,江苏,320000,37aa9169b575ef79,2018,3,822
3026,江西,360000,37aa9169b575ef79,2018,3,437
3027,河北,130000,37aa9169b575ef79,2018,3,3814
3028,河南,410000,37aa9169b575ef79,2018,3,2218
3029,浙江,330000,37aa9169b575ef79,2018,3,746
3030,湖北,420000,37aa9169b575ef79,2018,3,495
3031,湖南,430000,37aa9169b575ef79,2018,3,1228
3032,福建,350000,37aa9169b575ef79,2018,3,559
3033,辽宁,210000,37aa9169b575ef79,2018,3,1756
3034,重庆,500000,37aa9169b575ef79,2018,3,248
3035,陕西,610000,37aa9169b575ef79,2018,3,852
3036,黑龙江,230000,37aa9169b575ef79,2018,3,2102
3037,上海,310000,63065128401bb3ff,2018,3,3092
3038,云南,530000,63065128401bb3ff,2018,3,1601
3039,内蒙古,150000,63065128401bb3ff,2018,3,824
3040,北京,110000,63065128401bb3ff,2018,3,768
3041,四川,510000,63065128401bb3ff,2018,3,2874
3042,安徽,340000,63065128401bb3ff,2018,3,2895
3043,山东,370000,63065128401bb3ff,2018,3,4429
3044,山西,140000,63065128401bb3ff,2018,3,1952
3045,广东,440000,63065128401bb3ff,2018,3,1915
3046,广西,450000,63065128401bb3ff,2018,3,681
3047,江苏,320000,63065128401bb3ff,2018,3,5021
3048,江西,360000,63065128401bb3ff,2018,3,1921
3049,河北,130000,63065128401bb3ff,2018,3,5178
3050,河南,410000,63065128401bb3ff,2018,3,5634
3051,浙江,330000,63065128401bb3ff,2018,3,2505
3052,湖北,420000,63065128401bb3ff,2018,3,1706
3053,湖南,430000,63065128401bb3ff,2018,3,2368
3054,福建,350000,63065128401bb3ff,2018,3,1409
3055,辽宁,210000,63065128401bb3ff,2018,3,985
3056,重庆,500000,63065128401bb3ff,2018,3,1221
3057,陕西,610000,63065128401bb3ff,2018,3,1914
3058,黑龙江,230000,63065128401bb3ff,2018,3,448
3059,上海,310000,ea489c253676aafc,2018,3,333
3060,云南,530000,ea489c253676aafc,2018,3,842
3061,内蒙古,150000,ea489c253676aafc,2018,3,1007
3062,北京,110000,ea489c253676aafc,2018,3,86
3063,四川,510000,ea489c253676aafc,2018,3,1468
3064,安徽,340000,ea489c253676aafc,2018,3,1295
3065,山东,370000,ea489c253676aafc,2018,3,4743
3066,山西,140000,ea489c253676aafc,2018,3,2182
3067,广东,440000,ea489c253676aafc,2018,3,828
3068,广西,450000,ea489c253676aafc,2018,3,328
3069,江苏,320000,ea489c253676aafc,2018,3,1559
3070,江西,360000,ea489c253676aafc,2018,3,436
3071,河北,130000,ea489c253676aafc,2018,3,5207
3072,河南,410000,ea489c253676aafc,2018,3,2541
3073,浙江,330000,ea489c253676aafc,2018,3,631
3074,湖北,420000,ea489c253676aafc,2018,3,239
3075,湖南,430000,ea489c253676aafc,2018,3,452
3076,福建,350000,ea489c253676aafc,2018,3,418
3077,辽宁,210000,ea489c253676aafc,2018,3,1225
3078,重庆,500000,ea489c253676aafc,2018,3,294
3079,陕西,610000,ea489c253676aafc,2018,3,1117
3080,黑龙江,230000,ea489c253676aafc,2018,3,956
3081,上海,310000,cd5841d44fd7625e,2018,3,347
3082,云南,530000,cd5841d44fd7625e,2018,3,494
3083,内蒙古,150000,cd5841d44fd7625e,2018,3,565
3084,北京,110000,cd5841d44fd7625e,2018,3,1073
3085,四川,510000,cd5841d44fd7625e,2018,3,1123
3086,安徽,340000,cd5841d44fd7625e,2018,3,707
3087,山东,370000,cd5841d44fd7625e,2018,3,2143
3088,山西,140000,cd5841d44fd7625e,2018,3,517
3089,广东,440000,cd5841d44fd7625e,2018,3,1182
3090,广西,450000,cd5841d44fd7625e,2018,3,273
3091,江苏,320000,cd5841d44fd7625e,2018,3,1408
3092,江西,360000,cd5841d44fd7625e,2018,3,379
3093,河北,130000,cd5841d44fd7625e,2018,3,2038
3094,河南,410000,cd5841d44fd7625e,2018,3,1892
3095,浙江,330000,cd5841d44fd7625e,2018,3,949
3096,湖北,420000,cd5841d44fd7625e,2018,3,644
3097,湖南,430000,cd5841d44fd7625e,2018,3,534
3098,福建,350000,cd5841d44fd7625e,2018,3,489
3099,辽宁,210000,cd5841d44fd7625e,2018,3,948
3100,重庆,500000,cd5841d44fd7625e,2018,3,438
3101,陕西,610000,cd5841d44fd7625e,2018,3,583
3102,黑龙江,230000,cd5841d44fd7625e,2018,3,1124
3103,上海,310000,b25c4e2e3856af22,2018,3,487
3104,云南,530000,b25c4e2e3856af22,2018,3,365
3105,内蒙古,150000,b25c4e2e3856af22,2018,3,131
3106,北京,110000,b25c4e2e3856af22,2018,3,180
3107,四川,510000,b25c4e2e3856af22,2018,3,576
3108,安徽,340000,b25c4e2e3856af22,2018,3,594
3109,山东,370000,b25c4e2e3856af22,2018,3,876
3110,山西,140000,b25c4e2e3856af22,2018,3,53
3111,广东,440000,b25c4e2e3856af22,2018,3,798
3112,广西,450000,b25c4e2e3856af22,2018,3,148
3113,江苏,320000,b25c4e2e3856af22,2018,3,1020
3114,江西,360000,b25c4e2e3856af22,2018,3,377
3115,河北,130000,b25c4e2e3856af22,2018,3,546
3116,河南,410000,b25c4e2e3856af22,2018,3,504
3117,浙江,330000,b25c4e2e3856af22,2018,3,1039
3118,湖北,420000,b25c4e2e3856af22,2018,3,461
3119,湖南,430000,b25c4e2e3856af22,2018,3,549
3120,福建,350000,b25c4e2e3856af22,2018,3,245
3121,辽宁,210000,b25c4e2e3856af22,2018,3,238
3122,重庆,500000,b25c4e2e3856af22,2018,3,205
3123,陕西,610000,b25c4e2e3856af22,2018,3,176
3124,黑龙江,230000,b25c4e2e3856af22,2018,3,168
3125,上海,310000,4a103c30d593fbbe,2018,3,691
3126,云南,530000,4a103c30d593fbbe,2018,3,716
3127,内蒙古,150000,4a103c30d593fbbe,2018,3,745
3128,北京,110000,4a103c30d593fbbe,2018,3,478
3129,四川,510000,4a103c30d593fbbe,2018,3,2779
3130,安徽,340000,4a103c30d593fbbe,2018,3,1920
3131,山东,370000,4a103c30d593fbbe,2018,3,2897
3132,山西,140000,4a103c30d593fbbe,2018,3,885
3133,广东,440000,4a103c30d593fbbe,2018,3,1832
3134,广西,450000,4a103c30d593fbbe,2018,3,473
3135,江苏,320000,4a103c30d593fbbe,2018,3,3453
3136,江西,360000,4a103c30d593fbbe,2018,3,940
3137,河北,130000,4a103c30d593fbbe,2018,3,4205
3138,河南,410000,4a103c30d593fbbe,2018,3,3523
3139,浙江,330000,4a103c30d593fbbe,2018,3,2774
3140,湖北,420000,4a103c30d593fbbe,2018,3,1106
3141,湖南,430000,4a103c30d593fbbe,2018,3,1120
3142,福建,350000,4a103c30d593fbbe,2018,3,844
3143,辽宁,210000,4a103c30d593fbbe,2018,3,1234
3144,重庆,500000,4a103c30d593fbbe,2018,3,565
3145,陕西,610000,4a103c30d593fbbe,2018,3,938
3146,黑龙江,230000,4a103c30d593fbbe,2018,3,1062
3147,上海,310000,7a7885e2d7c00bcf,2018,3,1072
3148,云南,530000,7a7885e2d7c00bcf,2018,3,345
3149,内蒙古,150000,7a7885e2d7c00bcf,2018,3,357
3150,北京,110000,7a7885e2d7c00bcf,2018,3,775
3151,四川,510000,7a7885e2d7c00bcf,2018,3,916
3152,安徽,340000,7a7885e2d7c00bcf,2018,3,883
3153,山东,370000,7a7885e2d7c00bcf,2018,3,2436
3154,山西,140000,7a7885e2d7c00bcf,2018,3,327
3155,广东,440000,7a7885e2d7c00bcf,2018,3,967
3156,广西,450000,7a7885e2d7c00bcf,2018,3,237
3157,江苏,320000,7a7885e2d7c00bcf,2018,3,2668
3158,江西,360000,7a7885e2d7c00bcf,2018,3,435
3159,河北,130000,7a7885e2d7c00bcf,2018,3,2109
3160,河南,410000,7a7885e2d7c00bcf,2018,3,1553
3161,浙江,330000,7a7885e2d7c00bcf,2018,3,2386
3162,湖北,420000,7a7885e2d7c00bcf,2018,3,515
3163,湖南,430000,7a7885e2d7c00bcf,2018,3,528
3164,福建,350000,7a7885e2d7c00bcf,2018,3,394
3165,辽宁,210000,7a7885e2d7c00bcf,2018,3,397
3166,重庆,500000,7a7885e2d7c00bcf,2018,3,171
3167,陕西,610000,7a7885e2d7c00bcf,2018,3,489
3168,黑龙江,230000,7a7885e2d7c00bcf,2018,3,409
3169,上海,310000,346393c2c6305fb1,2018,3,25
3170,云南,530000,346393c2c6305fb1,2018,3,29
3171,内蒙古,150000,346393c2c6305fb1,2018,3,65
3172,北京,110000,346393c2c6305fb1,2018,3,13
3173,四川,510000,346393c2c6305fb1,2018,3,78
3174,安徽,340000,346393c2c6305fb1,2018,3,247
3175,山东,370000,346393c2c6305fb1,2018,3,629
3176,山西,140000,346393c2c6305fb1,2018,3,303
3177,广东,440000,346393c2c6305fb1,2018,3,117
3178,广西,450000,346393c2c6305fb1,2018,3,69
3179,江苏,320000,346393c2c6305fb1,2018,3,155
3180,江西,360000,346393c2c6305fb1,2018,3,41
3181,河北,130000,346393c2c6305fb1,2018,3,601
3182,河南,410000,346393c2c6305fb1,2018,3,319
3183,浙江,330000,346393c2c6305fb1,2018,3,54
3184,湖北,420000,346393c2c6305fb1,2018,3,143
3185,湖南,430000,346393c2c6305fb1,2018,3,162
3186,福建,350000,346393c2c6305fb1,2018,3,35
3187,辽宁,210000,346393c2c6305fb1,2018,3,154
3188,重庆,500000,346393c2c6305fb1,2018,3,26
3189,陕西,610000,346393c2c6305fb1,2018,3,98
3190,黑龙江,230000,346393c2c6305fb1,2018,3,114
3191,上海,310000,02aab221aabc03b9,2018,3,756
3192,云南,530000,02aab221aabc03b9,2018,3,249
3193,内蒙古,150000,02aab221aabc03b9,2018,3,102
3194,北京,110000,02aab221aabc03b9,2018,3,678
3195,四川,510000,02aab221aabc03b9,2018,3,627
3196,安徽,340000,02aab221aabc03b9,2018,3,386
3197,山东,370000,02aab221aabc03b9,2018,3,571
3198,山西,140000,02aab221aabc03b9,2018,3,146
3199,广东,440000,02aab221aabc03b9,2018,3,1321
3200,广西,450000,02aab221aabc03b9,2018,3,170
3201,江苏,320000,02aab221aabc03b9,2018,3,1536
3202,江西,360000,02aab221aabc03b9,2018,3,260
3203,河北,130000,02aab221aabc03b9,2018,3,396
3204,河南,410000,02aab221aabc03b9,2018,3,356
3205,浙江,330000,02aab221aabc03b9,2018,3,1518
3206,湖北,420000,02aab221aabc03b9,2018,3,375
3207,湖南,430000,02aab221aabc03b9,2018,3,324
3208,福建,350000,02aab221aabc03b9,2018,3,489
3209,辽宁,210000,02aab221aabc03b9,2018,3,289
3210,重庆,500000,02aab221aabc03b9,2018,3,253
3211,陕西,610000,02aab221aabc03b9,2018,3,240
3212,黑龙江,230000,02aab221aabc03b9,2018,3,113
3213,上海,310000,5d7fb682edd0f937,2018,3,332
3214,云南,530000,5d7fb682edd0f937,2018,3,185
3215,内蒙古,150000,5d7fb682edd0f937,2018,3,107
3216,北京,110000,5d7fb682edd0f937,2018,3,282
3217,四川,510000,5d7fb682edd0f937,2018,3,355
3218,安徽,340000,5d7fb682edd0f937,2018,3,230
3219,山东,370000,5d7fb682edd0f937,2018,3,325
3220,山西,140000,5d7fb682edd0f937,2018,3,106
3221,广东,440000,5d7fb682edd0f937,2018,3,584
3222,广西,450000,5d7fb682edd0f937,2018,3,119
3223,江苏,320000,5d7fb682edd0f937,2018,3,792
3224,江西,360000,5d7fb682edd0f937,2018,3,150
3225,河北,130000,5d7fb682edd0f937,2018,3,221
